timestamp,delta,theta,low_alpha,high_alpha,low_beta,high_beta,low_gamma,mid_gamma
2025-04-04 19:05:36.248569,,,,,,,,
2025-04-04 19:05:37.248569,,,,,,,,
2025-04-04 19:05:38.248569,,,,,,,,
2025-04-04 19:05:39.248569,,,,,,,,
2025-04-04 19:05:40.248569,,,,,,,,
2025-04-04 19:05:41.248569,,,,,,,,
2025-04-04 19:05:42.248569,,,,,,,,
2025-04-04 19:05:43.248569,,,,,,,,
2025-04-04 19:05:44.248569,,,,,,,,
2025-04-04 19:05:45.248569,,,,,,,,
2025-04-04 19:05:46.248569,,,,,,,,
2025-04-04 19:05:47.248569,,,,,,,,
2025-04-04 19:05:48.248569,,,,,,,,
2025-04-04 19:05:49.248569,,,,,,,,
2025-04-04 19:05:50.248569,,,,,,,,
2025-04-04 19:05:51.248569,,,,,,,,
2025-04-04 19:05:52.248569,,,,,,,,
2025-04-04 19:05:53.248569,,,,,,,,
2025-04-04 19:05:54.248569,,,,,,,,
2025-04-04 19:05:55.248569,,,,,,,,
2025-04-04 19:05:56.248569,,,,,,,,
2025-04-04 19:05:57.248569,,,,,,,,
2025-04-04 19:05:58.248569,,,,,,,,
2025-04-04 19:05:59.248569,,,,,,,,
2025-04-04 19:06:00.248569,,,,,,,,
2025-04-04 19:06:01.248569,,,,,,,,
2025-04-04 19:06:02.248569,,,,,,,,
2025-04-04 19:06:03.248569,,,,,,,,
2025-04-04 19:06:04.248569,,,,,,,,
2025-04-04 19:06:05.248569,,,,,,,,
2025-04-04 19:06:06.248569,,,,,,,,
2025-04-04 19:06:07.248569,,,,,,,,
2025-04-04 19:06:08.248569,,,,,,,,
2025-04-04 19:06:09.248569,,,,,,,,
2025-04-04 19:06:10.248569,,,,,,,,
2025-04-04 19:06:11.248569,,,,,,,,
2025-04-04 19:06:12.248569,,,,,,,,
2025-04-04 19:06:13.248569,,,,,,,,
2025-04-04 19:06:14.248569,,,,,,,,
2025-04-04 19:06:15.248569,,,,,,,,
2025-04-04 19:06:16.248569,,,,,,,,
2025-04-04 19:06:17.248569,,,,,,,,
2025-04-04 19:06:18.248569,,,,,,,,
2025-04-04 19:06:19.248569,,,,,,,,
2025-04-04 19:06:20.248569,,,,,,,,
2025-04-04 19:06:21.248569,,,,,,,,
2025-04-04 19:06:22.248569,,,,,,,,
2025-04-04 19:06:23.248569,,,,,,,,
2025-04-04 19:06:24.248569,,,,,,,,
2025-04-04 19:06:25.248569,,,,,,,,
2025-04-04 19:06:26.248569,,,,,,,,
2025-04-04 19:06:27.248569,,,,,,,,
2025-04-04 19:06:28.248569,,,,,,,,
2025-04-04 19:06:29.248569,,,,,,,,
2025-04-04 19:06:30.248569,,,,,,,,
2025-04-04 19:06:31.248569,,,,,,,,
2025-04-04 19:06:32.248569,,,,,,,,
2025-04-04 19:06:33.248569,,,,,,,,
2025-04-04 19:06:34.248569,,,,,,,,
2025-04-04 19:06:35.248569,,,,,,,,
2025-04-04 19:06:36.248569,,,,,,,,
2025-04-04 19:06:37.248569,,,,,,,,
2025-04-04 19:06:38.248569,,,,,,,,
2025-04-04 19:06:39.248569,,,,,,,,
2025-04-04 19:06:40.248569,,,,,,,,
2025-04-04 19:06:41.248569,,,,,,,,
2025-04-04 19:06:42.248569,,,,,,,,
2025-04-04 19:06:43.248569,,,,,,,,
2025-04-04 19:06:44.248569,,,,,,,,
2025-04-04 19:06:45.248569,,,,,,,,
2025-04-04 19:06:46.248569,,,,,,,,
2025-04-04 19:06:47.248569,,,,,,,,
2025-04-04 19:06:48.248569,,,,,,,,
2025-04-04 19:06:49.248569,,,,,,,,
2025-04-04 19:06:50.248569,,,,,,,,
2025-04-04 19:06:51.248569,,,,,,,,
2025-04-04 19:06:52.248569,,,,,,,,
2025-04-04 19:06:53.248569,,,,,,,,
2025-04-04 19:06:54.248569,,,,,,,,
2025-04-04 19:06:55.248569,,,,,,,,
2025-04-04 19:06:56.248569,,,,,,,,
2025-04-04 19:06:57.248569,,,,,,,,
2025-04-04 19:06:58.248569,,,,,,,,
2025-04-04 19:06:59.248569,,,,,,,,
2025-04-04 19:07:00.248569,,,,,,,,
2025-04-04 19:07:01.248569,,,,,,,,
2025-04-04 19:07:02.248569,,,,,,,,
2025-04-04 19:07:03.248569,,,,,,,,
2025-04-04 19:07:04.248569,,,,,,,,
2025-04-04 19:07:05.248569,,,,,,,,
2025-04-04 19:07:06.248569,,,,,,,,
2025-04-04 19:07:07.248569,,,,,,,,
2025-04-04 19:07:08.248569,,,,,,,,
2025-04-04 19:07:09.248569,,,,,,,,
2025-04-04 19:07:10.248569,,,,,,,,
2025-04-04 19:07:11.248569,,,,,,,,
2025-04-04 19:07:12.248569,,,,,,,,
2025-04-04 19:07:13.248569,,,,,,,,
2025-04-04 19:07:14.248569,,,,,,,,
2025-04-04 19:07:15.248569,,,,,,,,
2025-04-04 19:07:16.248569,,,,,,,,
2025-04-04 19:07:17.248569,,,,,,,,
2025-04-04 19:07:18.248569,,,,,,,,
2025-04-04 19:07:19.248569,,,,,,,,
2025-04-04 19:07:20.248569,,,,,,,,
2025-04-04 19:07:21.248569,,,,,,,,
2025-04-04 19:07:22.248569,,,,,,,,
2025-04-04 19:07:23.248569,,,,,,,,
2025-04-04 19:07:24.248569,,,,,,,,
2025-04-04 19:07:25.248569,,,,,,,,
2025-04-04 19:07:26.248569,,,,,,,,
2025-04-04 19:07:27.248569,,,,,,,,
2025-04-04 19:07:28.248569,,,,,,,,
2025-04-04 19:07:29.248569,,,,,,,,
2025-04-04 19:07:30.248569,,,,,,,,
2025-04-04 19:07:31.248569,,,,,,,,
2025-04-04 19:07:32.248569,,,,,,,,
2025-04-04 19:07:33.248569,,,,,,,,
2025-04-04 19:07:34.248569,,,,,,,,
2025-04-04 19:07:35.248569,,,,,,,,
2025-04-04 19:07:36.248569,,,,,,,,
2025-04-04 19:07:37.248569,,,,,,,,
2025-04-04 19:07:38.248569,,,,,,,,
2025-04-04 19:07:39.248569,,,,,,,,
2025-04-04 19:07:40.248569,,,,,,,,
2025-04-04 19:07:41.248569,,,,,,,,
2025-04-04 19:07:42.248569,,,,,,,,
2025-04-04 19:07:43.248569,,,,,,,,
2025-04-04 19:07:44.248569,,,,,,,,
2025-04-04 19:07:45.248569,,,,,,,,
2025-04-04 19:07:46.248569,,,,,,,,
2025-04-04 19:07:47.248569,,,,,,,,
2025-04-04 19:07:48.248569,,,,,,,,
2025-04-04 19:07:49.248569,,,,,,,,
2025-04-04 19:07:50.248569,,,,,,,,
2025-04-04 19:07:51.248569,,,,,,,,
2025-04-04 19:07:52.248569,,,,,,,,
2025-04-04 19:07:53.248569,,,,,,,,
2025-04-04 19:07:54.248569,,,,,,,,
2025-04-04 19:07:55.248569,,,,,,,,
2025-04-04 19:07:56.248569,,,,,,,,
2025-04-04 19:07:57.248569,,,,,,,,
2025-04-04 19:07:58.248569,,,,,,,,
2025-04-04 19:07:59.248569,,,,,,,,
2025-04-04 19:08:00.248569,,,,,,,,
2025-04-04 19:08:01.248569,,,,,,,,
2025-04-04 19:08:02.248569,,,,,,,,
2025-04-04 19:08:03.248569,,,,,,,,
2025-04-04 19:08:04.248569,,,,,,,,
2025-04-04 19:08:05.248569,,,,,,,,
2025-04-04 19:08:06.248569,,,,,,,,
2025-04-04 19:08:07.248569,,,,,,,,
2025-04-04 19:08:08.248569,,,,,,,,
2025-04-04 19:08:09.248569,,,,,,,,
2025-04-04 19:08:10.248569,,,,,,,,
2025-04-04 19:08:11.248569,,,,,,,,
2025-04-04 19:08:12.248569,,,,,,,,
2025-04-04 19:08:13.248569,,,,,,,,
2025-04-04 19:08:14.248569,,,,,,,,
2025-04-04 19:08:15.248569,,,,,,,,
2025-04-04 19:08:16.248569,,,,,,,,
2025-04-04 19:08:17.248569,,,,,,,,
2025-04-04 19:08:18.248569,,,,,,,,
2025-04-04 19:08:19.248569,,,,,,,,
2025-04-04 19:08:20.248569,,,,,,,,
2025-04-04 19:08:21.248569,,,,,,,,
2025-04-04 19:08:22.248569,,,,,,,,
2025-04-04 19:08:23.248569,,,,,,,,
2025-04-04 19:08:24.248569,,,,,,,,
2025-04-04 19:08:25.248569,,,,,,,,
2025-04-04 19:08:26.248569,,,,,,,,
2025-04-04 19:08:27.248569,,,,,,,,
2025-04-04 19:08:28.248569,,,,,,,,
2025-04-04 19:08:29.248569,,,,,,,,
2025-04-04 19:08:30.248569,,,,,,,,
2025-04-04 19:08:31.248569,,,,,,,,
2025-04-04 19:08:32.248569,,,,,,,,
2025-04-04 19:08:33.248569,,,,,,,,
2025-04-04 19:08:34.248569,,,,,,,,
2025-04-04 19:08:35.248569,,,,,,,,
2025-04-04 19:08:36.248569,,,,,,,,
2025-04-04 19:08:37.248569,,,,,,,,
2025-04-04 19:08:38.248569,,,,,,,,
2025-04-04 19:08:39.248569,,,,,,,,
2025-04-04 19:08:40.248569,,,,,,,,
2025-04-04 19:08:41.248569,,,,,,,,
2025-04-04 19:08:42.248569,,,,,,,,
2025-04-04 19:08:43.248569,,,,,,,,
2025-04-04 19:08:44.248569,,,,,,,,
2025-04-04 19:08:45.248569,,,,,,,,
2025-04-04 19:08:46.248569,,,,,,,,
2025-04-04 19:08:47.248569,,,,,,,,
2025-04-04 19:08:48.248569,,,,,,,,
2025-04-04 19:08:49.248569,,,,,,,,
2025-04-04 19:08:50.248569,,,,,,,,
2025-04-04 19:08:51.248569,,,,,,,,
2025-04-04 19:08:52.248569,,,,,,,,
2025-04-04 19:08:53.248569,,,,,,,,
2025-04-04 19:08:54.248569,,,,,,,,
2025-04-04 19:08:55.248569,,,,,,,,
2025-04-04 19:08:56.248569,,,,,,,,
2025-04-04 19:08:57.248569,,,,,,,,
2025-04-04 19:08:58.248569,,,,,,,,
2025-04-04 19:08:59.248569,,,,,,,,
2025-04-04 19:09:00.248569,,,,,,,,
2025-04-04 19:09:01.248569,,,,,,,,
2025-04-04 19:09:02.248569,,,,,,,,
2025-04-04 19:09:03.248569,,,,,,,,
2025-04-04 19:09:04.248569,,,,,,,,
2025-04-04 19:09:05.248569,,,,,,,,
2025-04-04 19:09:06.248569,,,,,,,,
2025-04-04 19:09:07.248569,,,,,,,,
2025-04-04 19:09:08.248569,,,,,,,,
2025-04-04 19:09:09.248569,,,,,,,,
2025-04-04 19:09:10.248569,,,,,,,,
2025-04-04 19:09:11.248569,,,,,,,,
2025-04-04 19:09:12.248569,,,,,,,,
2025-04-04 19:09:13.248569,,,,,,,,
2025-04-04 19:09:14.248569,,,,,,,,
2025-04-04 19:09:15.248569,,,,,,,,
2025-04-04 19:09:16.248569,,,,,,,,
2025-04-04 19:09:17.248569,,,,,,,,
2025-04-04 19:09:18.248569,,,,,,,,
2025-04-04 19:09:19.248569,,,,,,,,
2025-04-04 19:09:20.248569,,,,,,,,
2025-04-04 19:09:21.248569,,,,,,,,
2025-04-04 19:09:22.248569,,,,,,,,
2025-04-04 19:09:23.248569,,,,,,,,
2025-04-04 19:09:24.248569,,,,,,,,
2025-04-04 19:09:25.248569,,,,,,,,
2025-04-04 19:09:26.248569,,,,,,,,
2025-04-04 19:09:27.248569,,,,,,,,
2025-04-04 19:09:28.248569,,,,,,,,
2025-04-04 19:09:29.248569,,,,,,,,
2025-04-04 19:09:30.248569,,,,,,,,
2025-04-04 19:09:31.248569,,,,,,,,
2025-04-04 19:09:32.248569,,,,,,,,
2025-04-04 19:09:33.248569,,,,,,,,
2025-04-04 19:09:34.248569,,,,,,,,
2025-04-04 19:09:35.248569,,,,,,,,
2025-04-04 19:09:36.248569,,,,,,,,
2025-04-04 19:09:37.248569,,,,,,,,
2025-04-04 19:09:38.248569,,,,,,,,
2025-04-04 19:09:39.248569,,,,,,,,
2025-04-04 19:09:40.248569,,,,,,,,
2025-04-04 19:09:41.248569,,,,,,,,
2025-04-04 19:09:42.248569,,,,,,,,
2025-04-04 19:09:43.248569,,,,,,,,
2025-04-04 19:09:44.248569,,,,,,,,
2025-04-04 19:09:45.248569,,,,,,,,
2025-04-04 19:09:46.248569,,,,,,,,
2025-04-04 19:09:47.248569,,,,,,,,
2025-04-04 19:09:48.248569,,,,,,,,
2025-04-04 19:09:49.248569,,,,,,,,
2025-04-04 19:09:50.248569,,,,,,,,
2025-04-04 19:09:51.248569,,,,,,,,
2025-04-04 19:09:52.248569,,,,,,,,
2025-04-04 19:09:53.248569,,,,,,,,
2025-04-04 19:09:54.248569,,,,,,,,
2025-04-04 19:09:55.248569,,,,,,,,
2025-04-04 19:09:56.248569,,,,,,,,
2025-04-04 19:09:57.248569,,,,,,,,
2025-04-04 19:09:58.248569,,,,,,,,
2025-04-04 19:09:59.248569,,,,,,,,
2025-04-04 19:10:00.248569,,,,,,,,
2025-04-04 19:10:01.248569,,,,,,,,
2025-04-04 19:10:02.248569,,,,,,,,
2025-04-04 19:10:03.248569,,,,,,,,
2025-04-04 19:10:04.248569,,,,,,,,
2025-04-04 19:10:05.248569,,,,,,,,
2025-04-04 19:10:06.248569,,,,,,,,
2025-04-04 19:10:07.248569,,,,,,,,
2025-04-04 19:10:08.248569,,,,,,,,
2025-04-04 19:10:09.248569,,,,,,,,
2025-04-04 19:10:10.248569,,,,,,,,
2025-04-04 19:10:11.248569,,,,,,,,
2025-04-04 19:10:12.248569,,,,,,,,
2025-04-04 19:10:13.248569,,,,,,,,
2025-04-04 19:10:14.248569,,,,,,,,
2025-04-04 19:10:15.248569,,,,,,,,
2025-04-04 19:10:16.248569,,,,,,,,
2025-04-04 19:10:17.248569,,,,,,,,
2025-04-04 19:10:18.248569,,,,,,,,
2025-04-04 19:10:19.248569,,,,,,,,
2025-04-04 19:10:20.248569,,,,,,,,
2025-04-04 19:10:21.248569,,,,,,,,
2025-04-04 19:10:22.248569,,,,,,,,
2025-04-04 19:10:23.248569,,,,,,,,
2025-04-04 19:10:24.248569,,,,,,,,
2025-04-04 19:10:25.248569,,,,,,,,
2025-04-04 19:10:26.248569,,,,,,,,
2025-04-04 19:10:27.248569,,,,,,,,
2025-04-04 19:10:28.248569,,,,,,,,
2025-04-04 19:10:29.248569,,,,,,,,
2025-04-04 19:10:30.248569,,,,,,,,
2025-04-04 19:10:31.248569,,,,,,,,
2025-04-04 19:10:32.248569,,,,,,,,
2025-04-04 19:10:33.248569,,,,,,,,
2025-04-04 19:10:34.248569,,,,,,,,
2025-04-04 19:10:35.248569,,,,,,,,
2025-04-04 19:10:36.248569,,,,,,,,
2025-04-04 19:10:37.248569,,,,,,,,
2025-04-04 19:10:38.248569,,,,,,,,
2025-04-04 19:10:39.248569,,,,,,,,
2025-04-04 19:10:40.248569,,,,,,,,
2025-04-04 19:10:41.248569,,,,,,,,
2025-04-04 19:10:42.248569,,,,,,,,
2025-04-04 19:10:43.248569,,,,,,,,
2025-04-04 19:10:44.248569,,,,,,,,
2025-04-04 19:10:45.248569,,,,,,,,
2025-04-04 19:10:46.248569,,,,,,,,
2025-04-04 19:10:47.248569,,,,,,,,
2025-04-04 19:10:48.248569,,,,,,,,
2025-04-04 19:10:49.248569,,,,,,,,
2025-04-04 19:10:50.248569,,,,,,,,
2025-04-04 19:10:51.248569,,,,,,,,
2025-04-04 19:10:52.248569,,,,,,,,
2025-04-04 19:10:53.248569,,,,,,,,
2025-04-04 19:10:54.248569,,,,,,,,
2025-04-04 19:10:55.248569,,,,,,,,
2025-04-04 19:10:56.248569,,,,,,,,
2025-04-04 19:10:57.248569,,,,,,,,
2025-04-04 19:10:58.248569,,,,,,,,
2025-04-04 19:10:59.248569,,,,,,,,
2025-04-04 19:11:00.248569,,,,,,,,
2025-04-04 19:11:01.248569,,,,,,,,
2025-04-04 19:11:02.248569,,,,,,,,
2025-04-04 19:11:03.248569,,,,,,,,
2025-04-04 19:11:04.248569,,,,,,,,
2025-04-04 19:11:05.248569,,,,,,,,
2025-04-04 19:11:06.248569,,,,,,,,
2025-04-04 19:11:07.248569,,,,,,,,
2025-04-04 19:11:08.248569,,,,,,,,
2025-04-04 19:11:09.248569,,,,,,,,
2025-04-04 19:11:10.248569,,,,,,,,
2025-04-04 19:11:11.248569,,,,,,,,
2025-04-04 19:11:12.248569,,,,,,,,
2025-04-04 19:11:13.248569,,,,,,,,
2025-04-04 19:11:14.248569,,,,,,,,
2025-04-04 19:11:15.248569,,,,,,,,
2025-04-04 19:11:16.248569,,,,,,,,
2025-04-04 19:11:17.248569,,,,,,,,
2025-04-04 19:11:18.248569,,,,,,,,
2025-04-04 19:11:19.248569,,,,,,,,
2025-04-04 19:11:20.248569,,,,,,,,
2025-04-04 19:11:21.248569,,,,,,,,
2025-04-04 19:11:22.248569,,,,,,,,
2025-04-04 19:11:23.248569,,,,,,,,
2025-04-04 19:11:24.248569,,,,,,,,
2025-04-04 19:11:25.248569,,,,,,,,
2025-04-04 19:11:26.248569,,,,,,,,
2025-04-04 19:11:27.248569,,,,,,,,
2025-04-04 19:11:28.248569,,,,,,,,
2025-04-04 19:11:29.248569,,,,,,,,
2025-04-04 19:11:30.248569,,,,,,,,
2025-04-04 19:11:31.248569,,,,,,,,
2025-04-04 19:11:32.248569,,,,,,,,
2025-04-04 19:11:33.248569,,,,,,,,
2025-04-04 19:11:34.248569,,,,,,,,
2025-04-04 19:11:35.248569,,,,,,,,
2025-04-04 19:11:36.248569,,,,,,,,
2025-04-04 19:11:37.248569,,,,,,,,
2025-04-04 19:11:38.248569,,,,,,,,
2025-04-04 19:11:39.248569,,,,,,,,
2025-04-04 19:11:40.248569,,,,,,,,
2025-04-04 19:11:41.248569,,,,,,,,
2025-04-04 19:11:42.248569,,,,,,,,
2025-04-04 19:11:43.248569,,,,,,,,
2025-04-04 19:11:44.248569,,,,,,,,
2025-04-04 19:11:45.248569,,,,,,,,
2025-04-04 19:11:46.248569,,,,,,,,
2025-04-04 19:11:47.248569,,,,,,,,
2025-04-04 19:11:48.248569,,,,,,,,
2025-04-04 19:11:49.248569,,,,,,,,
2025-04-04 19:11:50.248569,,,,,,,,
2025-04-04 19:11:51.248569,,,,,,,,
2025-04-04 19:11:52.248569,,,,,,,,
2025-04-04 19:11:53.248569,,,,,,,,
2025-04-04 19:11:54.248569,,,,,,,,
2025-04-04 19:11:55.248569,,,,,,,,
2025-04-04 19:11:56.248569,,,,,,,,
2025-04-04 19:11:57.248569,,,,,,,,
2025-04-04 19:11:58.248569,,,,,,,,
2025-04-04 19:11:59.248569,,,,,,,,
2025-04-04 19:12:00.248569,,,,,,,,
2025-04-04 19:12:01.248569,,,,,,,,
2025-04-04 19:12:02.248569,,,,,,,,
2025-04-04 19:12:03.248569,,,,,,,,
2025-04-04 19:12:04.248569,,,,,,,,
2025-04-04 19:12:05.248569,,,,,,,,
2025-04-04 19:12:06.248569,,,,,,,,
2025-04-04 19:12:07.248569,,,,,,,,
2025-04-04 19:12:08.248569,,,,,,,,
2025-04-04 19:12:09.248569,,,,,,,,
2025-04-04 19:12:10.248569,,,,,,,,
2025-04-04 19:12:11.248569,,,,,,,,
2025-04-04 19:12:12.248569,,,,,,,,
2025-04-04 19:12:13.248569,,,,,,,,
2025-04-04 19:12:14.248569,,,,,,,,
2025-04-04 19:12:15.248569,,,,,,,,
2025-04-04 19:12:16.248569,,,,,,,,
2025-04-04 19:12:17.248569,,,,,,,,
2025-04-04 19:12:18.248569,,,,,,,,
2025-04-04 19:12:19.248569,,,,,,,,
2025-04-04 19:12:20.248569,,,,,,,,
2025-04-04 19:12:21.248569,,,,,,,,
2025-04-04 19:12:22.248569,,,,,,,,
2025-04-04 19:12:23.248569,,,,,,,,
2025-04-04 19:12:24.248569,,,,,,,,
2025-04-04 19:12:25.248569,,,,,,,,
2025-04-04 19:12:26.248569,,,,,,,,
2025-04-04 19:12:27.248569,,,,,,,,
2025-04-04 19:12:28.248569,,,,,,,,
2025-04-04 19:12:29.248569,,,,,,,,
2025-04-04 19:12:30.248569,,,,,,,,
2025-04-04 19:12:31.248569,,,,,,,,
2025-04-04 19:12:32.248569,,,,,,,,
2025-04-04 19:12:33.248569,,,,,,,,
2025-04-04 19:12:34.248569,,,,,,,,
2025-04-04 19:12:35.248569,,,,,,,,
2025-04-04 19:12:36.248569,,,,,,,,
2025-04-04 19:12:37.248569,,,,,,,,
2025-04-04 19:12:38.248569,,,,,,,,
2025-04-04 19:12:39.248569,,,,,,,,
2025-04-04 19:12:40.248569,,,,,,,,
2025-04-04 19:12:41.248569,,,,,,,,
2025-04-04 19:12:42.248569,,,,,,,,
2025-04-04 19:12:43.248569,,,,,,,,
2025-04-04 19:12:44.248569,,,,,,,,
2025-04-04 19:12:45.248569,,,,,,,,
2025-04-04 19:12:46.248569,,,,,,,,
2025-04-04 19:12:47.248569,,,,,,,,
2025-04-04 19:12:48.248569,,,,,,,,
2025-04-04 19:12:49.248569,,,,,,,,
2025-04-04 19:12:50.248569,,,,,,,,
2025-04-04 19:12:51.248569,,,,,,,,
2025-04-04 19:12:52.248569,,,,,,,,
2025-04-04 19:12:53.248569,,,,,,,,
2025-04-04 19:12:54.248569,,,,,,,,
2025-04-04 19:12:55.248569,,,,,,,,
2025-04-04 19:12:56.248569,,,,,,,,
2025-04-04 19:12:57.248569,,,,,,,,
2025-04-04 19:12:58.248569,,,,,,,,
2025-04-04 19:12:59.248569,,,,,,,,
2025-04-04 19:13:00.248569,,,,,,,,
2025-04-04 19:13:01.248569,,,,,,,,
2025-04-04 19:13:02.248569,,,,,,,,
2025-04-04 19:13:03.248569,,,,,,,,
2025-04-04 19:13:04.248569,,,,,,,,
2025-04-04 19:13:05.248569,,,,,,,,
2025-04-04 19:13:06.248569,,,,,,,,
2025-04-04 19:13:07.248569,,,,,,,,
2025-04-04 19:13:08.248569,,,,,,,,
2025-04-04 19:13:09.248569,,,,,,,,
2025-04-04 19:13:10.248569,,,,,,,,
2025-04-04 19:13:11.248569,,,,,,,,
2025-04-04 19:13:12.248569,,,,,,,,
2025-04-04 19:13:13.248569,,,,,,,,
2025-04-04 19:13:14.248569,,,,,,,,
2025-04-04 19:13:15.248569,,,,,,,,
2025-04-04 19:13:16.248569,,,,,,,,
2025-04-04 19:13:17.248569,,,,,,,,
2025-04-04 19:13:18.248569,,,,,,,,
2025-04-04 19:13:19.248569,,,,,,,,
2025-04-04 19:13:20.248569,,,,,,,,
2025-04-04 19:13:21.248569,,,,,,,,
2025-04-04 19:13:22.248569,,,,,,,,
2025-04-04 19:13:23.248569,,,,,,,,
2025-04-04 19:13:24.248569,,,,,,,,
2025-04-04 19:13:25.248569,,,,,,,,
2025-04-04 19:13:26.248569,,,,,,,,
2025-04-04 19:13:27.248569,,,,,,,,
2025-04-04 19:13:28.248569,,,,,,,,
2025-04-04 19:13:29.248569,,,,,,,,
2025-04-04 19:13:30.248569,,,,,,,,
2025-04-04 19:13:31.248569,,,,,,,,
2025-04-04 19:13:32.248569,,,,,,,,
2025-04-04 19:13:33.248569,,,,,,,,
2025-04-04 19:13:34.248569,,,,,,,,
2025-04-04 19:13:35.248569,,,,,,,,
2025-04-04 19:13:36.248569,,,,,,,,
2025-04-04 19:13:37.248569,,,,,,,,
2025-04-04 19:13:38.248569,,,,,,,,
2025-04-04 19:13:39.248569,,,,,,,,
2025-04-04 19:13:40.248569,,,,,,,,
2025-04-04 19:13:41.248569,,,,,,,,
2025-04-04 19:13:42.248569,,,,,,,,
2025-04-04 19:13:43.248569,,,,,,,,
2025-04-04 19:13:44.248569,,,,,,,,
2025-04-04 19:13:45.248569,,,,,,,,
2025-04-04 19:13:46.248569,,,,,,,,
2025-04-04 19:13:47.248569,,,,,,,,
2025-04-04 19:13:48.248569,,,,,,,,
2025-04-04 19:13:49.248569,,,,,,,,
2025-04-04 19:13:50.248569,,,,,,,,
2025-04-04 19:13:51.248569,,,,,,,,
2025-04-04 19:13:52.248569,,,,,,,,
2025-04-04 19:13:53.248569,,,,,,,,
2025-04-04 19:13:54.248569,,,,,,,,
2025-04-04 19:13:55.248569,,,,,,,,
2025-04-04 19:13:56.248569,,,,,,,,
2025-04-04 19:13:57.248569,,,,,,,,
2025-04-04 19:13:58.248569,,,,,,,,
2025-04-04 19:13:59.248569,,,,,,,,
2025-04-04 19:14:00.248569,,,,,,,,
2025-04-04 19:14:01.248569,,,,,,,,
2025-04-04 19:14:02.248569,,,,,,,,
2025-04-04 19:14:03.248569,,,,,,,,
2025-04-04 19:14:04.248569,,,,,,,,
2025-04-04 19:14:05.248569,,,,,,,,
